"SpecimenID","ScanID","ScanIDwAlternate","GrowthForm","GrowthFormVer","GrowthFormWal","Whole.","Quality","DamageLevel","Species","RawSA","WholeSA","ImputedSA","ImputedSAPercent","WholeVol","ColonyVolCull","OuterSACull","OuterSAScaled","ColonyVolCullScaled","AttachSA","AttachPlanarAreaGrid","ColonyPlanarAreaGrid","WholeWeight","WholePorosity","CenterofMassToAttachDist","ConvexVolCull","ConvexSACull","IntersistalVol","AttachAreaAHull","AttachPerimeterAHull","AttachMaximumLinearDimension","EllipseAttachArea","EllipseAttachAreaCull","EllipseAttachPerimeter","EllipseColonyArea","EllipseColonyPerimeter","ColonyXLength","ColonyYLength","ColonyHeight","CSFone","CSFtwo","CSFthree","CSFfour","CSFfive","CSFsix","CSFseven","CSFeight","CSFnine","CSFten","CSFeleven","CSFtwelve","meanCSF","sdCSF","ColonySA","ColonyVol","ColonySA2ndMomentVert","ColonyVol2ndMomentVert","ColonySARotated","ColonyVolRotated","ColonySA2ndMomentRotated","ColonyVol2ndMomentRotated","ColonySAScaled","ColonyVolScaled","ColonySA2ndMomentVertScaled","ColonyVol2ndMomentVertScaled","OuterSA","OuterVol","OuterSA2ndMomentVert","OuterVol2ndMomentVert","OuterSARotated","OuterVolRotated","OuterSA2ndMomentRotated","OuterVol2ndMomentRotated","OuterVolScaled","OuterSA2ndMomentVertScaled","OuterVol2ndMomentVertScaled","OuterSARotatedScaled","OuterVolRotatedScaled","OuterSA2ndMomentRotatedScaled","OuterVol2ndMomentRotatedScaled","ConvexVol","ConvexSA","ConvexVolScaled","ConvexSAScaled","BoundingBoxSA","BoundingBoxVol","BoundingBoxScaledSA","BoundingBoxScaledVol","FractalDimension","FractalDimensionRotated","FracDimTrim","FDIntsTrim","FDFit","Method","NoncoralSubstrateEyeball","Attachment.point.","ZCull.","Collection.Location","Expedition.Collector","Depth","Other.data","Photos","Notes","PlanarArea","Sphericity","Packing","Convexity","Vvol","Vsa"
69,"S29DiAhum","S29DiAhum","Digitate","Digitate","Corymbose","Y","Medium","Border damage - Small","Ahum",14798.70281,15416.54739,617.8445829,4.007671544,60920.97194,7801.244786,7801.244786,8.459299763,1,2178.52987,2119,2195,77,"0.995533807",6.159540537,50901.38799,7672.8297,19979.66623,2127.084459,169.4974088,61.19403889,2235.099416,56.5784,167.884032,2294.308968,170.1333745,51.3271,56.9135,36.51941097,0.639599414,0.649186235,0.610209784,0.578958803,0.599976848,0.655733385,0.655733385,0.707517344,0.59449736,0.517516173,0.477738116,0.507462763,0.727578274,0.071098737,10245.37295,36104.88176,151475.7301,303450.0871,10245.37295,-36104.88176,134913.2193,-263758.8573,9.378869379,1,4.19543626,0.254292,8066.843163,36248.84033,143658.7533,292347.049,8066.843163,35054.38474,129121.9312,247799.5564,0.630406566,-0.251927957,-0.040354959,7.531394221,1,3.683474469,0.21599518,56084.54798,8028.686537,1.508951829,7.099041056,14160.28861,112241.7482,12.96268061,3.108769307,2.276787623,2.246063515,2.276787623,4.708989192,0.99986938,"LZ","Major","Y","N","Chagos arch., Indian Ocean","J.S.D.I","12m","Depth: 40'","Y","",21.95,0.515624609596034,1.2760957726752,0.643758094883374,0.254292,4.19543626
70,"S28DiAhum","S28DiAhum (gup)","Digitate","Digitate","Corymbose","Y","High","Some branches missing","Ahum",195027.1001,219008.483,23981.3829,10.949979,1846876.156,165895.1972,165895.1972,12.5808559,1,20753.09812,20552,36766,2650,"0.99492984",44.55659113,3088297.26,120076.8924,1544166.372,20647.69492,661.7290219,194.7698501,23227.07076,31845.81277,543.3738306,42834.20248,733.7267091,235.948,231.145,108.9392801,0.430916478,0.456381115,0.476845588,0.546555347,0.507632094,0.472627067,0.468869535,0.513779053,0.480729434,0.491022665,0.480139227,0.429834033,0.810021176,0.120044393,193903.8202,1769710.701,9708240.404,48201168.93,193903.8202,-1769710.701,8964079.693,-43261835.85,13.25312154,1,5.485778212,0.225175534,173150.7204,1786317.167,9519471.392,47800438.53,173150.7204,1759604.845,8877058.392,42673763.04,0.802867494,0.355569483,-0.023731805,11.8799388,1,5.04491586,0.20088187,3313877.073,122341.9672,1.558158127,7.446366525,216423.3405,6266962.8,14.792307,3.541235749,2.45729647,2.263759419,2.45729647,6.342698891,0.99871781,"LZ","Some","Y","N","Shortland Is., Solomon Is.","B.Guppy","","","Y","TYPE SPECIMEN: Acropora guppyi (humilis)",367.66,0.364893345859494,1.58493299264196,0.534030279945752,0.225175534,5.485778212
71,"S27DiAhum","S27DiAhum","Digitate","Digitate","Corymbose","Y","Medium","Very few branches missing","Ahum",123476.2992,147102.2493,23625.95009,16.06090336,1232289.761,95495.70802,95495.70802,13.91883861,1,19800.66518,19393,24013,1726,"0.995050726",22.29550921,1120226.115,68498.57141,686498.8861,19664.20482,569.8615242,188.499675,23263.167,25881.73254,543.2652755,30116.11406,617.3601672,182.7494,209.823,70.66906673,0.134488337,0.15859743,0.195700747,0.201790556,0.209165651,0.19260931,0.195463238,0.208167364,0.206920854,0.168041574,0.140652422,0.12968822,0.388945053,0.048497422,129688.7794,827698.0903,5652959.251,19931734.11,129688.7794,-827698.0903,4006020.05,-12945941.15,14.71141457,1,6.829735765,0.256477427,109888.114,901507.1782,5334837.96,20204170.2,109888.114,817953.5002,3949470.596,12664075.85,0.758648995,1.821813064,0.029863487,12.56410747,1,4.828478141,0.16555235,1514196.976,76228.91924,1.667479067,8.08675197,143076.7956,3242206.271,16.23010151,3.917136343,2.472805729,2.317046571,2.472805729,6.266681362,0.998886245,"LZ","Some","Y","MAYBE","Mahe, Seychelles","B.R.Rosen","","","Y","",240.13,0.328722696277661,1.70130680971202,0.54662511114406,0.256477427,6.829735765
72,"S26DiAhum","S26DiAhum","Digitate","Digitate","Corymbose","Y","Medium","Some branches missing","Ahum",127821.7316,149525.0927,21703.36114,14.51486219,1159241.737,93991.90976,93991.90976,13.14516213,1,10730.42217,10263,19273,1452,"0.995574053",34.74393129,1301119.46,68856.12858,795717.835,10623.88319,441.7347851,145.096465,11235.8615,18366.74426,377.5798526,26697.66083,583.1560157,167.5374,202.8951,85.88122133,0.364706537,0.421428823,0.543376939,0.584455506,0.650119597,0.516009065,0.500819482,0.535966577,0.634519174,0.550794845,0.48394591,0.373781854,1.357416926,0.195928485,115583.7272,777678.2324,6123624.597,23505665.42,115583.7272,-777678.2324,4907221.041,-17763101.3,13.66774076,1,7.874239424,0.328679506,104853.3055,802466.3941,5950463.952,23502903.98,104853.3055,772432.4316,4854663.205,17504790.33,0.753207222,-0.13214413,-0.036466921,12.45494439,1,6.284903386,0.246988224,1573396.067,73872.34447,1.567898195,7.475313102,141396.9775,3368301.565,16.7201498,4.331227782,2.426106556,2.263194042,2.426106556,6.205714936,0.998902147,"LZ","Major","Y","MAYBE","Mahe, Seychelles","B.R.Rosen","","crest","Y","",192.73,0.353824084433196,1.56464138276997,0.49426730415235,0.328679506,7.874239424
73,"S25DiAhum","S25DiAhum","Digitate","Digitate","Corymbose","Y","Medium","Very few branches missing","Ahum",157274.874,192456.3013,35181.42723,18.28021582,1383618.467,133986.3905,133986.3905,15.18234876,1,9700.087796,9577,22435,1867,"0.995231942",39.08636493,1885443.647,82560.86089,1037062.088,9603.158541,432.6093274,151.4801138,13144.39897,13741.55883,407.5474305,32382.17038,640.4318817,188.7504,218.438,97.51101836,1.438785144,1.741366129,2.240754689,2.264504389,1.974443732,1.467591034,1.273051408,1.297334281,1.401456947,1.496229603,1.46512867,1.370090102,1.731701158,0.39821679,144280.128,878550.4126,6980623.444,22777834.6,144280.128,-878550.4126,6798318.405,-22045611.62,15.7287929,1,7.945615122,0.270701203,134580.0411,878289.8327,6903521.189,22495431.25,134580.0411,873849.9144,6718054.718,21701954.44,0.811433964,-0.065449236,-0.042557087,14.72389656,1,7.687881646,0.259766444,1915612.5,83148.2946,1.859110832,8.111480113,162910.6864,4073030.174,17.75981547,4.636080202,2.42366326,2.309570042,2.42366326,6.214443793,0.998099041,"LZ","Major","Y","N","Mahe, Seychelles","B.R.Rosen","","crest","Y","",224.35,0.30746007603513,1.73521451875935,0.458626372818093,0.270701203,7.945615122
74,"S24DiAhum","S24DiAhum","Digitate","Digitate","Corymbose","Y","High","None","Ahum",49046.26973,50781.01419,1734.744458,3.416128027,200157.2307,7560.33864,7560.33864,12.52549598,1,2969.797984,91,5686,304,"0.994633194",22.5715266,73051.18526,12341.23085,220553.6657,2926.101976,212.390017,85.13017829,3115.466283,4087.994898,206.4953453,6837.980778,305.0370408,73.861,117.8753,NA,0.486248636,0.627514425,0.662138509,0.804844596,1.190293194,0.946243182,0.80605074,0.816198136,0.641994756,0.517857061,0.511859148,0.450720144,2.674852985,0.9224415,43021.94764,155236.545,1631583.674,3841406.613,43021.94764,-155236.545,1191353.876,-2412509.917,14.89455121,1,10.51030654,0.460431458,40048.40668,135044.8108,1531311.142,3494434.185,40048.40668,155187.0405,1188565.533,2412369.555,1.005895241,-0.177131376,-0.018026305,13.8680354,1,7.658922607,0.289269895,375790.2107,27404.35055,1.930693551,8.237749944,49124.92371,719994.7418,17.00745159,4.638049255,2.385052853,2.313840794,2.385052853,5.47004837,0.998797711,"LZ","Major","Y","N","Mahe, Seychelles","B.R.Rosen","","","Y","",56.86,0.324680871251786,1.56989480781547,0.413093637300542,0.460431458,10.51030654
75,"S23DiAhum","S23DiAhum (obs)","Digitate","Digitate","Corymbose","Y","Medium","Some branches missing","Ahum",181205.6267,228488.7242,47283.0975,20.69384284,1551705.709,6582.970815,6582.970815,17.92160384,1,7176.550417,2711,41559,2110.5,"0.995193936",77.40506392,207842.2077,54352.24879,2006441.106,7114.910395,390.7599426,139.6311854,8081.984603,28515.09863,332.5960034,52880.19387,848.2371531,205.424,327.757,53.24640718,0.028072679,0.027675224,0.035945242,0.056920613,0.078169405,0.08296328,0.071415061,0.050525379,0.042178708,0.035599996,0.033061498,0.03067239,7.594094694,4.082712406,224230.5531,1541332.503,10145641.67,39478806.22,224230.5531,-1541332.503,22339164.16,-96158904.72,16.80469226,1,6.582383525,0.22173567,224230.5531,1541332.503,10145641.67,39478806.22,224230.5531,1541332.503,22339164.16,96158904.72,1,-0.03534062,-0.040802711,16.80469226,1,14.49341016,0.540083686,3547773.61,139317.3276,1.691931154,8.83963797,235419.2799,6361958.69,17.64321808,4.127570578,2.460490462,2.275439128,2.460490462,6.58313109,0.998239677,"LZ","Minor","Y","N","Rocky is. GBR","Savvile Kent","","","Y","",415.59,0.287775330123574,1.60949507834229,0.434450636493685,0.22173567,6.582383525
76,"S22DiAhum","S22DiAhum (spe)","Digitate","Digitate","Corymbose","Y","Medium","None","Ahum",238770.1607,301893.2676,63123.10686,20.90908067,2274222.317,270076.4188,270076.4188,16.96543545,1,8479.135363,8075,45416,3193.5,"0.995038105",76.06171412,4086160.607,145662.0475,2295164.981,8390.800075,370.70185,119.0786645,9194.209719,13708.31507,341.3564999,52726.00349,820.6813346,233.207,287.868,128.9516022,2.75486509,3.228112609,3.576156439,3.331344695,3.115803637,3.001165528,3.021258341,3.166536846,2.913325682,2.551021252,2.33938079,2.296692177,7.590353331,0.555955908,286133.4695,2151945.658,25228742.25,106792566.9,286133.4695,-2151945.658,22880093.4,-93006999.47,17.16647508,1,11.72368928,0.384384581,277654.3346,2164622.876,25013409.33,106452258,277654.3346,2147795.482,22715736.61,92162571.07,0.897901094,1.049742969,-0.015059607,16.67922401,1,10.57630338,0.332580934,4447110.639,150197.0496,1.775892771,8.225609254,284959.2006,9707320.332,17.09602524,4.510950496,2.49276498,2.301536661,2.49276498,6.583840953,0.99852869,"LZ","Minor","Y","Y","","","","","Y","TYPE SPECIMEN: Acropora spectabilis (humilis)",454.16,0.281710475700385,1.9050538626559,0.483897485960434,0.384384581,11.72368928
77,"S21CoAmil","S21CoAmil","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Amil",109600.9114,148559.8653,38958.95399,26.22441391,425668.3214,93135.35947,93135.35947,25.75504953,1,2132.879554,477,23094,567,"0.995293205",78.85895301,1091335.328,70218.57441,1305074.677,2093.919834,200.5189089,75.8306351,2781.987917,22304.66004,187.1185802,31371.31162,631.7372981,218.919,182.4565,76.48229271,0.661786601,0.59729343,0.555503862,0.479175318,0.498448775,0.522833687,0.553060058,0.600738588,0.722593104,0.756502019,0.725820247,0.719388094,31.33753081,9.323959353,148036.1371,438304.6862,9695972.957,16521088.25,148036.1371,-438304.6862,11573012.9,-19824603.4,25.65568815,1,22.12153614,0.496215698,145900.8619,427661.5152,9623984.277,16337350.14,145900.8619,445200.83,11549828.91,19861945.17,1.011441763,11.72439251,0.226033024,25.02383574,1,25.94296356,0.584270319,1743379.363,82587.38634,3.480294639,13.18677413,168223.2765,4395456.972,29.15425926,10.02831389,2.495273004,2.30533785,2.495273004,6.328402489,0.998368268,"LZ","Minor","Y","N","Cleremout Is. GBR","Savvile Kent","","","Y","",230.94,0.188495269916097,1.79247877503421,0.251410963960114,0.496215698,22.12153614
78,"S20CoAspa","S20CoAspa ","Corymbose","Corymbose","Corymbose","Y","Medium","Some branches missing","Aspa",85096.54572,95015.05396,9918.508244,10.43888082,497837.9765,76843.21352,76843.21352,14.30679752,1,5369.396934,5156,11824,683,"0.995152183",49.80677094,1123432.881,58604.5413,777517.1982,5303.768862,280.7942274,94.18738412,6281.053738,6128.530004,281.1139084,16032.49394,458.5060042,120.5165,169.381,109.3496433,2.655406938,2.845259818,3.177045546,3.788245084,4.234839519,4.129316413,3.488022884,3.108625231,3.085605691,3.283676474,3.300348352,2.921781786,5.13274011,0.582358789,85606.75564,445274.056,5660380.287,15949031.78,85606.75564,-445274.056,5072852.091,-13505639.28,14.68102722,1,12.71212686,0.469062954,80237.35816,454160.9332,5580049.244,15891034.04,80237.35816,442657.3446,5024876.038,13330788.42,0.78537769,2.278689519,0.031892303,13.81438339,1,11.35161564,0.395153291,1222791.254,61509.38591,1.545242135,7.595901157,110026.7412,2436379.332,18.86890316,5.471639991,2.428277238,2.226586219,2.428277238,5.997113179,0.999258351,"LZ","Some","Y","Y","Rocky is. GBR","Savvile Kent","","var. compacta","Y","",118.24,0.329403098946434,1.39176735994827,0.364145600930181,0.469062954,12.71212686
79,"S1MaGpec","S1MaGpec","Massive","Submassive","","P","High","Some edge material missing","Gpec",70223.66054,71330.64917,1106.988631,1.551911618,852893.2505,52403.59514,52403.59514,6.603798669,1,12300.04896,12171,14449,1114,"0.995384656",15.81967424,1023396.559,53885.29289,59885.71399,12188.82493,424.4619769,146.5670931,13220.01322,13299.78341,410.4009812,14579.52519,431.9326559,121.9544,152.2145,100.3279025,0.955742434,0.955742434,1.070861646,1.224206571,1.224206571,1.224206571,1.404339421,1.637273751,1.439171257,1.329202486,1.329202486,1.240937115,1.231694784,0.203000348,64705.51425,969887.1449,2878378.788,27535037.71,55232.46362,1.75e-09,2825038.878,243.7777846,6.603798669,1,2.967746096,0.286807655,52405.46552,982895.3588,2859447.248,27888901.52,54969.55236,1.56e-09,2851786.115,316.610317,0.990298657,2.784108966,0.26960355,40854972814,0.210893079,1.83e+15,1.75e+14,1029772.859,54004.46962,1.061682795,5.511539539,92146.18835,1862617.964,9.404374311,1.92044814,2.301844951,1.932159666,2.301844951,5.685591477,0.99815788,"LZ","None","Y","N","Someract? Cape York","Challenger","","Shore","Y","",144.49,0.732302134669116,1.19815109203548,0.941845705510092,0.286807655,2.967746096
80,"S19CoAmil","S19CoAmil","Corymbose","Corymbose","Corymbose","Y","High","Some branches missing","Amil",39282.46343,49061.87657,9779.413145,19.93281511,113008.0187,45123.56668,45123.56668,21.02874922,1,1237.391591,1140,7164,155,"0.995153413",38.14715352,519969.732,34031.04882,440552.1602,1206.204764,138.0870529,52.9949219,1469.858955,2523.05984,138.6457147,11603.44676,381.8553835,121.6965,121.4001,77.13918378,7.959289876,10.55415684,9.085434109,7.75463236,7.715156358,7.807468187,8.543299087,10.23467416,7.572542668,6.109615988,6.143724348,6.342410435,17.07057027,2.877289353,48673.77654,109947.945,2137108.247,2821695.954,48673.77654,-109947.945,1983146.452,-2536224.441,21.20819134,1,19.43745512,0.535707089,47436.38532,112430.2334,2116187.248,2812219.309,47436.38532,109359.6261,1957696.454,2496659.562,0.97174153,15.31388147,0.404273837,20.74309598,1,17.90145526,0.477400978,550500.1052,34930.82716,4.069128094,13.35778834,70683.73963,1249994.936,30.79839661,11.36897043,2.424610926,2.22796682,2.424610926,5.615847842,0.999312137,"LZ","None","Y","Y","Cleremout Is. GBR","Savvile Kent","","","Y","",71.64,0.228023964170198,1.39343326503694,0.199723749298931,0.535707089,19.43745512
81,"S18CoAmil","S18CoAmil","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Amil",48130.21487,58762.95836,10632.74349,18.09429578,136908.4652,45498.34083,45498.34083,21.64465326,1,1446.772643,967,8759,197,"0.994915486",40.99786338,467837.3244,34518.74261,471071.5069,1407.51761,168.0018578,56.20056234,1683.100692,7657.048578,147.3334456,11760.19232,391.262854,104.8182,142.8525,67.83543062,0.403178884,0.414985289,0.465459384,0.625206101,0.621426333,0.602902382,0.577691693,0.603700838,0.597793644,0.6116505,0.536234794,0.460097079,15.79998833,3.483184807,58557.41323,136613.199,2495104.309,3463917.911,58557.41323,-136613.199,2599455.355,-3373980.037,22.07598598,1,18.26400617,0.492316105,57110.64065,129137.6309,2476118.672,3413015.861,57110.64065,135928.4455,2568055.123,3324167.35,0.894598775,0.538576701,-0.009888742,21.60280432,1,18.89269838,0.475629824,607684.7059,37803.05,3.647208436,12.7193738,69778.77369,1204061.437,26.30640844,8.813653773,2.410458849,2.240747237,2.410458849,5.721710634,0.99917739,"LZ","None","Y","MAYBE","Cleremout Is. GBR","Savvile Kent","","","Y","",87.59,0.219060469943298,1.54901292964457,0.224809342202667,0.492316105,18.26400617
82,"S17CoAmil","S17CoAmil","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Amil",50799.78742,53896.28175,3096.494328,5.745283771,114559.8456,13099.19702,13099.19702,20.52747074,1,1495.777344,365,7491,183,"0.994355412",43.76806844,148369.4838,18409.44243,397837.6721,1458.601527,160.6627914,56.1699957,1724.0244,7609.300858,147.3876612,11462.40496,379.8221693,116.9584,124.78272,54.66314727,0.4948206,0.545645845,0.512661166,0.470472458,0.455974828,0.504814403,0.642308441,0.788749721,0.943795101,0.760784869,0.577736489,0.477888206,16.00023589,2.835931745,49890.33512,99786.93645,1734406.526,2224540.423,49890.33512,-99786.93645,2387554.47,-2822839.786,23.18999356,1,17.38109805,0.48062761,48394.26378,105224.3683,1700898.013,2282284.524,48394.26378,103339.8709,2375146.896,2837592.586,0.972223947,4.696185657,0.113157434,21.97599821,1,22.98383843,0.585139597,497624.6086,32671.19237,3.44780937,12.10849686,66478.55102,1125628.605,30.8925111,11.27597256,2.426203853,2.246013845,2.426203853,5.579462282,0.998191473,"LZ","Minor","Y","N","Cleremout Is. GBR","Savvile Kent","","","Y","",74.91,0.208537180002923,1.52704359715415,0.200526530893914,0.48062761,17.38109805
83,"S16CoAspa","S16CoAspa?","Digitate","Corymbose","Corymbose","Y","Medium","Very few branches missing","Aspa",99248.71302,120899.9978,21651.28481,17.90842448,549224.4543,83080.38874,83080.38874,17.58359287,1,5964.595383,5176,16865,839,"0.99460209",37.1128125,943260.8083,57609.60989,873342.2783,5900.791212,305.6998579,101.0215049,7470.000926,16999.20241,306.4060429,22007.81294,527.1513895,158.1348,177.1983,87.17150437,0.251517556,0.269209119,0.255256476,0.248089199,0.27692395,0.307597687,0.321597517,0.332121926,0.306218706,0.290840267,0.280606263,0.268571977,3.180617569,0.434379285,115059.5217,509057.5861,6804778.839,17651364.15,115059.5217,-509057.5861,6250917.957,-15847265.58,18.04726055,1,13.36740484,0.434265894,109092.1896,528103.9649,6653758.016,17789445.07,109092.1896,532441.3802,6174102.13,15996464.48,0.811999687,0.733286923,-0.011332648,16.60653882,1,11.59583451,0.370676402,1382399.864,65603.15458,1.859522722,8.401778183,129198.7716,3056557.232,20.26502336,6.004344726,2.478130732,2.280102505,2.478130732,6.108340068,0.999343296,"LZ","Minor","Y","N","Rocky is. GBR","Savvile Kent","","var. compacta","Y","DUPLICATE SCAN",168.65,0.267961768878566,1.75387178309681,0.368241924320675,0.434265894,13.36740484
84,"S15CoAmil","S15CoAmil (squamosa)","Corymbose","Corymbose","Corymbose","Y","Medium","Very few branches missing","Amil",121148.1046,177968.6124,56820.50776,31.92726347,629250.2946,174521.8428,174521.8428,24.04096997,1,1574.659554,1445,23408,797,"0.995524429",82.67158518,2027167.341,85943.65506,1441098.389,1537.161559,163.2668696,67.90506685,2018.985823,2399.774401,160.3944529,197.4648,29830.18567,192.343,197.4648,133.1325743,29.25762385,25.4691998,23.77098619,24.91286929,27.60863222,32.8179887,33.7497905,32.03081925,31.6593121,34.74328726,32.78377508,30.82569385,55.28791826,15.92413423,177736.9109,631819.7772,16517057.73,33090595.52,177736.9109,-631819.7772,14380912.75,-28019064.01,24.13878929,1,26.14203976,0.610351892,176162.2516,634429.9264,16462085.17,32998942.63,176162.2516,631066.0501,14290841.86,27803861.25,0.928687844,-0.069077061,-0.085545507,23.94397818,1,22.64555644,0.513655596,2072918.166,87340.11174,2.993464649,11.24510675,186012.3262,5361386.415,25.26268925,8.485626137,2.507212665,2.356124749,2.507212665,6.207519514,0.998455568,"LZ","None","Y","Y","Rocky is. GBR","Savvile Kent","","","Y","TYPE SPECIMEN: Acropora squamosa (millepora)",234.08,0.200340448062732,2.03499752128895,0.304797259999505,0.610351892,26.14203976
85,"S14CoAmil","S14CoAmil (spa?)","Digitate","Corymbose","Corymbose","Y","Medium","Very few branches missing","Amil",86208.26571,116199.0029,29990.73721,25.80980599,581854.5824,97127.70298,97127.70298,15.96675764,1,5783.10137,5449,17000,839,"0.994904802",38.28461157,1220692.184,63153.09237,852864.088,5704.041367,318.5070999,103.0532177,7762.208144,13650.07451,312.3418056,22323.71945,530.0113947,163.549,173.7916,93.80855867,0.78900294,0.732174259,0.689304764,0.644247921,0.65271711,0.802547032,0.981348152,0.829507818,0.844148977,0.759030988,0.618370079,0.637204542,3.496197478,0.565630025,113212.5508,578042.2588,6440467.763,19008478,113212.5508,-578042.2588,5339910.563,-14954418.59,16.31504149,1,11.14186319,0.394761289,107429.4487,589981.084,6334000.557,18970042.14,107429.4487,575239.4509,5269386.588,14705406.42,0.828925992,0.659643447,-0.010918786,15.53188757,1,9.160335891,0.307382271,1430906.347,66896.64308,1.943590966,8.346386565,128907.6946,3035828.296,18.57344504,5.250555766,2.461642192,2.298789923,2.461642192,6.121690391,0.999260863,"LZ","None","Y","MAYBE","Rocky is. GBR","Savvile Kent","","","Y","",170,0.296412109272282,1.6923502523828,0.403969316379026,0.394761289,11.14186319
