"campaign","observer","site","transect","species","intercept_cm"
"2014","TB","Lagoon 1",4,"Porites cylindrica",4
"2014","TB","Lagoon 1",4,"Porites cylindrica",6
"2014","TB","Lagoon 1",4,"Porites cylindrica",9
"2014","TB","Lagoon 1",4,"Seriatopora hystrix",11
"2014","TB","Lagoon 1",4,"Seriatopora hystrix",8
"2014","TB","Lagoon 1",4,"Sarcophyton sp.",280
"2014","TB","Lagoon 1",4,"Sinularia sp.",38
"2014","TB","Lagoon 2",1,"Acropora humilis",24
"2014","TB","Lagoon 2",1,"Acropora humilis",23
"2014","TB","Lagoon 2",1,"Acropora humilis",13
"2014","TB","Lagoon 2",1,"Acropora intermedia",19
"2014","TB","Lagoon 2",1,"Acropora muricata",12
"2014","TB","Lagoon 2",1,"Acropora muricata",11
"2014","TB","Lagoon 2",1,"Acropora muricata",21
"2014","TB","Lagoon 2",1,"Acropora muricata",7
"2014","TB","Lagoon 2",1,"Acropora humilis",28
"2014","TB","Lagoon 2",1,"Acropora muricata",8
"2014","TB","Lagoon 2",1,"Pocillopora damicornis",23
"2014","TB","Lagoon 2",1,"Pocillopora damicornis",27
"2014","TB","Lagoon 2",1,"Pocillopora damicornis",29
"2014","TB","Lagoon 2",1,"Porites massive",28
"2014","TB","Lagoon 2",1,"Isopora palifera",10
"2014","TB","Lagoon 2",1,"Isopora palifera",9
"2014","TB","Lagoon 2",2,"Acropora austera",26
"2014","TB","Lagoon 2",2,"Acropora nasuta",4
"2014","TB","Lagoon 2",2,"Acropora hyacinthus",12
"2014","TB","Lagoon 2",2,"Acropora hyacinthus",10
"2014","TB","Lagoon 2",2,"Acropora muricata",24
"2014","TB","Lagoon 2",2,"Acropora muricata",12
"2014","TB","Lagoon 2",2,"Acropora nasuta",31
"2014","TB","Lagoon 2",2,"Porites massive",4
"2014","TB","Lagoon 2",2,"Isopora palifera",7
"2014","TB","Lagoon 2",2,"Sinularia sp.",19
"2014","TB","Lagoon 2",2,"Sinularia sp.",9
"2014","TB","Lagoon 2",2,"Sinularia sp.",25
"2014","TB","Lagoon 2",2,"Sarcophyton sp.",18
"2014","TB","Lagoon 2",2,"Sarcophyton sp.",8
"2014","TB","Lagoon 2",2,"Sarcophyton sp.",124
"2014","TB","Lagoon 2",2,"Lobophytum",46
"2014","TB","Lagoon 2",3,"Acropora muricata",4
"2014","TB","Lagoon 2",3,"Acropora muricata",70
"2014","TB","Lagoon 2",3,"Acropora muricata",46
"2014","TB","Lagoon 2",3,"Acropora muricata",23
"2014","TB","Lagoon 2",3,"Acropora muricata",16
"2014","TB","Lagoon 2",3,"Acropora monticulosa",12
"2014","TB","Lagoon 2",3,"Acropora monticulosa",33
"2014","TB","Lagoon 2",3,"Acropora monticulosa",6
"2014","TB","Lagoon 2",3,"Acropora intermedia",102
"2014","TB","Lagoon 2",3,"Acropora sp. ",20
"2014","TB","Lagoon 2",3,"Acropora cytherea",21
"2014","TB","Lagoon 2",3,"Porites massive",4
"2014","TB","Lagoon 2",3,"Isopora palifera",7
"2014","TB","Lagoon 2",3,"Sinularia sp.",19
"2014","TB","Lagoon 2",3,"Sinularia sp.",9
"2014","TB","Lagoon 2",3,"Sinularia sp.",25
"2014","TB","Lagoon 2",3,"Sarcophyton sp.",18
"2014","TB","Lagoon 2",3,"Sarcophyton sp.",8
"2014","TB","Lagoon 2",3,"Sarcophyton sp.",124
"2014","TB","Lagoon 2",3,"Lobophytum",46
"2014","TB","Lagoon 2",4,"Acropora muricata",5
"2014","TB","Lagoon 2",4,"Acropora muricata",16
"2014","TB","Lagoon 2",4,"Acropora muricata",11
"2014","TB","Lagoon 2",4,"Acropora muricata",22
"2014","TB","Lagoon 2",4,"Acropora muricata",18
"2014","TB","Lagoon 2",4,"Acropora spathulata",51
"2014","TB","Lagoon 2",4,"Acropora muricata",24
"2014","TB","Lagoon 2",4,"Acropora muricata",13
"2014","TB","Lagoon 2",4,"Acropora muricata",8
"2014","TB","Lagoon 2",4,"Acropora muricata",11
"2014","TB","Lagoon 2",4,"Acropora nasuta",20
"2014","TB","Lagoon 2",4,"Acropora humilis",12
"2014","TB","Lagoon 2",4,"Pocillopora verrucosa",4
"2014","TB","Lagoon 2",4,"Porites massive",21
"2014","TB","Lagoon 2",4,"Isopora palifera",8
"2014","TB","Lagoon 2",4,"Isopora palifera",9
"2014","TB","Lagoon 2",4,"Sarcophyton sp.",10
"2014","TB","Lagoon 2",4,"Sinularia sp.",64
"2014","TB","Lagoon 2",4,"Other soft coral",5
"2014","TB","Lagoon 2",4,"Other soft coral",5
"2014","TB","Lagoon 2",5,"Acropora muricata",5
"2014","TB","Lagoon 2",5,"Acropora muricata",8
"2014","TB","Lagoon 2",5,"Acropora muricata",4
"2014","TB","Lagoon 2",5,"Acropora muricata",35
"2014","TB","Lagoon 2",5,"Acropora muricata",19
"2014","TB","Lagoon 2",5,"Acropora gemmifera",19
"2014","TB","Lagoon 2",5,"Acropora gemmifera",6
"2014","TB","Lagoon 2",5,"Favia pallida",7
"2014","TB","Lagoon 2",5,"Porites massive",11
"2014","TB","Lagoon 2",5,"Porites massive",27
"2014","TB","Lagoon 2",5,"Isopora palifera",15
"2014","TB","Lagoon 2",5,"Sarcophyton sp.",56
"2014","TB","Lagoon 2",5,"Sinularia sp.",27
"2014","TB","Lagoon 2",5,"Sinularia sp.",41
"2014","TB","Lagoon 2",5,"Sinularia sp.",66
"2014","TB","Lagoon 2",5,"Xenia sp.",5
"2014","TB","Lagoon 2",5,"Lobophytum",46
"2014","TB","Lagoon 2",5,"Lobophytum",7
"2014","TB","Lagoon 2",5,"Lobophytum",18
"2014","TB","Lagoon 2",6,"Acropora gemmifera",26
"2014","TB","Lagoon 2",6,"Acropora sarmentosa",22
"2014","TB","Lagoon 2",6,"Acropora valida",9
"2014","TB","Lagoon 2",6,"Acropora loripes",8
"2014","TB","Lagoon 2",6,"Pocillopora damicornis",5
"2014","TB","Lagoon 2",6,"Porites massive",11
"2014","TB","Lagoon 2",6,"Porites massive",27
"2014","TB","Lagoon 2",6,"Isopora palifera",5
"2014","TB","Lagoon 2",6,"Isopora palifera",10
"2014","TB","Lagoon 2",6,"Isopora palifera",16
"2014","TB","Lagoon 2",6,"Isopora palifera",6
"2014","TB","Lagoon 2",6,"Isopora palifera",6
"2014","TB","Lagoon 2",6,"Sarcophyton sp.",12
"2014","TB","Lagoon 2",6,"Sarcophyton sp.",31
"2014","TB","Lagoon 2",6,"Sarcophyton sp.",15
"2014","TB","Lagoon 2",6,"Sinularia sp.",27
"2014","TB","Lagoon 2",6,"Sinularia sp.",36
"2014","TB","Lagoon 2",6,"Sinularia sp.",55
"2014","TB","Lagoon 2",6,"Sinularia sp.",7
"2014","TB","Lagoon 2",6,"Lobophytum",23
"2014","TB","Lagoon 2",6,"Lobophytum",14
"2014","TB","Lagoon 2",6,"Lobophytum",11
"2014","TB","Lagoon 2",6,"Lobophytum",10
"2014","TB","North Reef",1,"Porites massive",5
"2014","TB","North Reef",1,"Isopora palifera",4
"2014","TB","North Reef",2,"Porites massive",38
"2014","TB","North Reef",3,"Goniastrea sp.",12
"2014","TB","North Reef",3,"Montipora sp.",9
"2014","TB","North Reef",3,"Montipora sp.",3
"2014","TB","North Reef",3,"Montipora sp.",9
"2014","TB","North Reef",3,"Montipora sp.",6
"2014","TB","North Reef",3,"Montipora sp.",5
"2014","TB","North Reef",3,"Pocillopora damicornis",3
"2014","TB","North Reef",3,"Sinularia sp.",12
"2014","TB","North Reef",3,"Astreopora myriopthalma",10
"2014","TB","Trimodal",1,"Acropora sp. ",10
"2014","TB","Trimodal",1,"Acropora sp. ",5
"2014","TB","Trimodal",1,"Acropora sp. ",15
"2014","TB","Trimodal",1,"Acropora monticulosa",4
"2014","TB","Trimodal",1,"Acropora monticulosa",16
"2014","TB","Trimodal",1,"Acropora hyacinthus",66
"2014","TB","Trimodal",1,"Acropora hyacinthus",15
"2014","TB","Trimodal",1,"Acropora intermedia",26
"2014","TB","Trimodal",1,"Acropora intermedia",11
"2014","TB","Trimodal",1,"Acropora hyacinthus",4
"2014","TB","Trimodal",1,"Acropora hyacinthus",42
"2014","TB","Trimodal",1,"Acropora spathulata",5
"2014","TB","Trimodal",1,"Acropora sp. Fat dig",6
"2014","TB","Trimodal",1,"Acropora hyacinthus",16
"2014","TB","Trimodal",1,"Favites sp.",6
"2014","TB","Trimodal",1,"Favites sp.",10
"2014","TB","Trimodal",1,"Favites sp.",5
"2014","TB","Trimodal",1,"Goniastrea sp.",5
"2014","TB","Trimodal",1,"Platygyra daedalea",11
"2014","TB","Trimodal",1,"Platygyra sp.",16
"2014","TB","Trimodal",1,"Pocillopora verrucosa",5
"2014","TB","Trimodal",1,"Pocillopora verrucosa",4
"2014","TB","Trimodal",1,"Porites massive",4
"2014","TB","Trimodal",1,"Isopora palifera",15
"2014","TB","Trimodal",1,"Isopora palifera",7
"2014","TB","Trimodal",1,"Isopora palifera",5
"2014","TB","Trimodal",1,"Isopora palifera",11
"2014","TB","Trimodal",1,"Isopora palifera",8
"2014","TB","Trimodal",1,"Isopora palifera",7
"2014","TB","Trimodal",1,"Sarcophyton sp.",9
"2014","TB","Trimodal",1,"Sarcophyton sp.",11
"2014","TB","Trimodal",2,"Acropora sp. Fat dig",18
"2014","TB","Trimodal",2,"Acropora robusta",35
"2014","TB","Trimodal",2,"Acropora cytherea",16
"2014","TB","Trimodal",2,"Acropora hyacinthus",55
"2014","TB","Trimodal",2,"Acropora hyacinthus",64
"2014","TB","Trimodal",2,"Acropora hyacinthus",18
"2014","TB","Trimodal",2,"Acropora spathulata",7
"2014","TB","Trimodal",2,"Acropora hyacinthus",12
"2014","TB","Trimodal",2,"Acropora sp. Fat dig",15
"2014","TB","Trimodal",2,"Acropora sp. Fat dig",8
"2014","TB","Trimodal",2,"Acropora nasuta",12
"2014","TB","Trimodal",2,"Acropora sp. ",25
"2014","TB","Trimodal",2,"Acropora gemmifera",8
"2014","TB","Trimodal",2,"Acropora gemmifera",7
"2014","TB","Trimodal",2,"Acropora hyacinthus",33
"2014","TB","Trimodal",2,"Acropora hyacinthus",7
"2014","TB","Trimodal",2,"Acropora gemmifera",9
"2014","TB","Trimodal",2,"Acropora hyacinthus",33
"2014","TB","Trimodal",2,"Goniastrea sp.",7
"2014","TB","Trimodal",2,"Pocillopora verrucosa",12
"2014","TB","Trimodal",2,"Pocillopora damicornis",14
"2014","TB","Trimodal",2,"Pocillopora eydouxi",14
"2014","TB","Trimodal",2,"Isopora palifera",10
"2014","TB","Trimodal",2,"Isopora palifera",7
"2014","TB","Trimodal",2,"Isopora palifera",9
"2014","TB","Trimodal",2,"Isopora palifera",26
"2014","TB","Trimodal",2,"Leptastrea sp.?",9
"2014","TB","Trimodal",3,"Acropora sp. Fat dig",7
"2014","TB","Trimodal",3,"Acropora hyacinthus",11
"2014","TB","Trimodal",3,"Acropora hyacinthus",14
"2014","TB","Trimodal",3,"Acropora hyacinthus",44
"2014","TB","Trimodal",3,"Acropora cytherea",26
"2014","TB","Trimodal",3,"Acropora gemmifera",11
"2014","TB","Trimodal",3,"Acropora gemmifera",12
"2014","TB","Trimodal",3,"Acropora hyacinthus",18
"2014","TB","Trimodal",3,"Acropora gemmifera",6
"2014","TB","Trimodal",3,"Acropora hyacinthus",55
"2014","TB","Trimodal",3,"Acropora sp. Fat dig",14
"2014","TB","Trimodal",3,"Acropora sp. Fat dig",15
"2014","TB","Trimodal",3,"Acropora sp. Fat dig",5
"2014","TB","Trimodal",3,"Acropora gemmifera",12
"2014","TB","Trimodal",3,"Acropora monticulosa",5
"2014","TB","Trimodal",3,"Acropora robusta",20
"2014","TB","Trimodal",3,"Acropora gemmifera",4
"2014","TB","Trimodal",3,"Goniastrea sp.",5
"2014","TB","Trimodal",3,"Goniastrea sp.",7
"2014","TB","Trimodal",3,"Platygyra sp.",28
"2014","TB","Trimodal",3,"Pocillopora verrucosa",7
"2014","TB","Trimodal",3,"Isopora palifera",8
"2014","TB","Trimodal",3,"Isopora palifera",4
"2014","TB","Trimodal",3,"Isopora palifera",12
"2014","TB","Trimodal",3,"Isopora palifera",14
"2014","TB","Trimodal",3,"Isopora palifera",20
"2014","TB","Trimodal",3,"Isopora palifera",21
"2014","TB","Trimodal",3,"Isopora palifera",4
"2014","TB","Trimodal",3,"Millepora",55
"2014","TB","Trimodal",3,"Millepora",6
"2014","TB","Trimodal",3,"Sinularia sp.",60
"2014","TB","Trimodal",4,"Acropora hyacinthus",45
"2014","TB","Trimodal",4,"Acropora spathulata",51
"2014","TB","Trimodal",4,"Acropora hyacinthus",15
"2014","TB","Trimodal",4,"Acropora sp.",25
"2014","TB","Trimodal",4,"Acropora sp. Fat dig",4
"2014","TB","Trimodal",4,"Acropora sp. Fat dig",44
"2014","TB","Trimodal",4,"Acropora hyacinthus",14
"2014","TB","Trimodal",4,"Acropora intermedia",5
"2014","TB","Trimodal",4,"Favites abdita?",6
"2014","TB","Trimodal",4,"Favites sp.",10
"2014","TB","Trimodal",4,"Favites sp.",4
"2014","TB","Trimodal",4,"Porites massive",5
"2014","TB","Trimodal",4,"Isopora palifera",8
"2014","TB","Trimodal",4,"Isopora palifera",7
"2014","TB","Trimodal",4,"Isopora palifera",4
"2014","TB","Trimodal",4,"Isopora palifera",14
"2014","TB","Trimodal",4,"Isopora palifera",6
"2014","TB","Trimodal",4,"Sinularia sp.",8
"2014","TB","Trimodal",4,"Sinularia sp.",12
"2014","TB","Trimodal",4,"Sinularia sp.",4
"2014","TB","Trimodal",4,"Sinularia sp.",10
"2014","TB","Trimodal",4,"Sinularia sp.",7
"2014","TB","Trimodal",4,"Sinularia sp.",18
"2014","TB","Trimodal",4,"Cladiella",9
"2014","TB","Trimodal",5,"Acropora muricata",4
"2014","TB","Trimodal",5,"Acropora muricata",5
"2014","TB","Trimodal",5,"Acropora muricata",3
"2014","TB","Trimodal",5,"Acropora muricata",4
"2014","TB","Trimodal",5,"Acropora sp. ",8
"2014","TB","Trimodal",5,"Acropora sp. ",6
"2014","TB","Trimodal",5,"Acropora muricata",22
"2014","TB","Trimodal",5,"Acropora muricata",5
"2014","TB","Trimodal",5,"Acropora intermedia",4
"2014","TB","Trimodal",5,"Acropora sp. ",6
"2014","TB","Trimodal",5,"Acropora humilis",12
"2014","TB","Trimodal",5,"Acropora sp. ",19
"2014","TB","Trimodal",5,"Porites massive",5
"2014","TB","Trimodal",5,"Isopora palifera",20
"2014","TB","Trimodal",5,"Isopora palifera",7
"2014","TB","Trimodal",5,"Isopora palifera",6
"2014","TB","Trimodal",5,"Isopora palifera",4
"2014","TB","Trimodal",5,"Sarcophyton sp.",39
"2014","TB","Trimodal",5,"Sinularia sp.",42
"2014","TB","Trimodal",5,"Sinularia sp.",37
"2014","TB","Trimodal",5,"Sinularia sp.",12
"2014","TB","Trimodal",5,"Sinularia sp.",15
"2014","TB","Trimodal",5,"Sinularia sp.",24
"2014","TB","Trimodal",6,"Acropora muricata",5
"2014","TB","Trimodal",6,"Acropora muricata",5
"2014","TB","Trimodal",6,"Acropora muricata",45
"2014","TB","Trimodal",6,"Acropora spathulata",22
"2014","TB","Trimodal",6,"Acropora muricata",5
"2014","TB","Trimodal",6,"Acropora muricata",5
"2014","TB","Trimodal",6,"Acropora sp. ",20
"2014","TB","Trimodal",6,"Acropora sp. Fat dig",15
"2014","TB","Trimodal",6,"Goniastrea sp.",24
"2014","TB","Trimodal",6,"Goniastrea sp.",35
"2014","TB","Trimodal",6,"Pocillopora damicornis",6
"2014","TB","Trimodal",6,"Pocillopora verrucosa",18
"2014","TB","Trimodal",6,"Pocillopora verrucosa",17
"2014","TB","Trimodal",6,"Isopora palifera",6
"2014","TB","Trimodal",6,"Isopora palifera",9
"2014","TB","Trimodal",6,"Isopora palifera",5
"2014","TB","Trimodal",6,"Isopora palifera",14
"2014","TB","Trimodal",6,"Isopora palifera",10
"2014","TB","Trimodal",6,"Sarcophyton sp.",17
"2014","TB","Trimodal",6,"Sinularia sp.",4
"2014","TB","Trimodal",6,"Sinularia sp.",34
"2014","TB","Trimodal",6,"Sinularia sp.",20
"2014","TB","Trimodal",6,"Sinularia sp.",57
"2014","TB","Trimodal",6,"Sinularia sp.",36
"2014","TB","Trimodal",6,"Cladiella",10
"2014","TB","Trimodal",6,"Cladiella",6
"2014","TB","Lizard Head",1,"Acropora gemmifera",8
"2014","TB","Lizard Head",1,"Platygyra daedalea",20
"2014","TB","Lizard Head",1,"Pocillopora verrucosa",7
"2014","TB","Lizard Head",1,"Pocillopora verrucosa",8
"2014","TB","Lizard Head",1,"Pocillopora eydouxi",17
"2014","TB","Lizard Head",1,"Porites sp.",19
"2014","TB","Lizard Head",1,"Sarcophyton sp.",16
"2014","TB","Lizard Head",2,"Acropora gemmifera",9
"2014","TB","Lizard Head",2,"Acropora gemmifera",22
"2014","TB","Lizard Head",2,"Acropora sp. ",10
"2014","TB","Lizard Head",2,"Acropora nasuta",4
"2014","TB","Lizard Head",2,"Favia pallida",6
"2014","TB","Lizard Head",2,"Montastraea curta",4
"2014","TB","Lizard Head",2,"Pocillopora verrucosa",15
"2014","TB","Lizard Head",2,"Pocillopora verrucosa",19
"2014","TB","Lizard Head",2,"Pocillopora eydouxi",52
"2014","TB","Lizard Head",2,"Pocillopora eydouxi",12
"2014","TB","Lizard Head",2,"Pocillopora eydouxi",44
"2014","TB","Lizard Head",2,"Cladiella",12
"2014","TB","Lizard Head",3,"Acropora sp. ",4
"2014","TB","Lizard Head",3,"Acropora robusta",32
"2014","TB","Lizard Head",3,"Pocillopora verrucosa",5
"2014","TB","Lizard Head",3,"Pocillopora verrucosa",22
"2014","TB","Lizard Head",3,"Pocillopora verrucosa",10
"2014","TB","Lizard Head",3,"Pocillopora eydouxi",12
"2014","TB","Lizard Head",3,"Porites massive",4
"2014","TB","Lizard Head",3,"Millepora",19
"2014","jsm","Horseshoe",6,"Acropora gemmifera",5
"2014","jsm","Horseshoe",6,"Acropora gemmifera",15
"2014","jsm","Horseshoe",6,"Acropora gemmifera",10
"2014","jsm","Horseshoe",6,"Acropora intermedia",10
"2014","jsm","Horseshoe",6,"Acropora loripes",15
"2014","jsm","Horseshoe",6,"Acropora florida",15
"2014","jsm","Horseshoe",6,"Acropora florida",10
"2014","jsm","Horseshoe",6,"Acropora formosa",10
"2014","jsm","Horseshoe",6,"Acropora palifera",15
"2014","jsm","Horseshoe",6,"Acropora palifera",15
"2014","jsm","Horseshoe",6,"Acropora fat_digitifera",35
"2014","jsm","Horseshoe",6,"Echinopora horrida",15
"2014","jsm","Horseshoe",6,"Echinopora horrida",20
"2014","jsm","Horseshoe",6,"Acropora nasuta",15
"2014","jsm","Horseshoe",6,"Acropora nasuta",40
"2014","jsm","Horseshoe",6,"Goniastrea retiformis",10
"2014","jsm","Horseshoe",6,"Montipora mollis",10
"2014","jsm","Horseshoe",6,"Monitpora crassituberculata",40
"2014","jsm","Horseshoe",6,"Montipora foveolata",5
"2014","jsm","Horseshoe",6,"Porites lobata",50
"2014","jsm","Horseshoe",6,"Porites lobata",50
"2014","jsm","Horseshoe",6,"Porites lobata",40
"2014","jsm","Horseshoe",6,"Stylophora pistulata",15
"2014","jsm","Horseshoe",6,"Seriatopora hystrix",10
"2014","jsm","Horseshoe",6,"Sinularia spp",35
"2014","jsm","Horseshoe",6,"Sinularia spp",30
"2014","jsm","Horseshoe",6,"Sinularia spp",65
"2014","jsm","Horseshoe",6,"Sinularia spp",10
"2014","jsm","Horseshoe",6,"Sinularia spp",10
"2014","jsm","Horseshoe",6,"Sarcophytum spp",15
"2014","jsm","Horseshoe",6,"Sarcophytum spp",10
"2014","jsm","Horseshoe",6,"Sarcophytum spp",10
"2014","jsm","Horseshoe",6,"Sarcophytum spp",10
"2014","jsm","Horseshoe",6,"Rubble small",35
"2014","jsm","Horseshoe",6,"Rubble small",30
"2014","jsm","Horseshoe",6,"Rubble small",20
"2014","jsm","Horseshoe",6,"Rubble large",45
"2014","jsm","Horseshoe",6,"Rubble large",30
"2014","jsm","Horseshoe",6,"Rubble large",10
"2014","jsm","Horseshoe",6,"Isis hippurus",45
"2014","jsm","Horseshoe",6,"Isis hippurus",10
"2014","jsm","Lagoon 1",5,"Acropora hyacinthus",30
"2014","jsm","Lagoon 1",5,"Echinopora horrida",15
"2014","jsm","Lagoon 1",5,"Echinopora horrida",50
"2014","jsm","Lagoon 1",5,"Echinopora horrida",10
"2014","jsm","Lagoon 1",5,"Echinopora horrida",10
"2014","jsm","Lagoon 1",5,"Echinopora horrida",70
"2014","jsm","Lagoon 1",5,"Echinopora horrida",15
"2014","jsm","Lagoon 1",5,"Echinopora horrida",30
"2014","jsm","Lagoon 1",5,"Acropora loripes",10
"2014","jsm","Lagoon 1",5,"Acropora loripes",10
"2014","jsm","Lagoon 1",5,"Acropora valida",30
"2014","jsm","Lagoon 1",5,"Pocillopora damicornis",10
"2014","jsm","Lagoon 1",5,"Goniastrea retiformis",10
"2014","jsm","Lagoon 1",5,"Pocillopora damicornis",15
"2014","jsm","Lagoon 1",5,"Porites cylindrica",10
"2014","jsm","Lagoon 1",5,"Seriatopora hystrix",10
"2014","jsm","Lagoon 1",5,"Dead coral",10
"2014","jsm","Lagoon 1",5,"Dead coral",15
"2014","jsm","Lagoon 1",5,"Dead coral",20
"2014","jsm","Lagoon 1",5,"Dead coral",30
"2014","jsm","Lagoon 1",5,"Fungia repanda",15
"2014","jsm","Lagoon 1",5,"Echinopora lamellosa",60
"2014","jsm","Lagoon 1",5,"Echinopora lamellosa",15
"2014","jsm","Lagoon 1",5,"Echinopora lamellosa",10
"2014","jsm","Lagoon 1",5,"Ctenactis echinata",20
"2014","jsm","Lagoon 1",5,"Rubble large",10
"2014","jsm","Lagoon 1",5,"Rubble large",40
"2014","jsm","Lagoon 1",5,"Goniastrea edwardsi",15
"2014","jsm","Lagoon 1",5,"Sinularia spp",80
"2014","jsm","Lagoon 1",5,"Sinularia spp",20
"2014","jsm","Lagoon 1",5,"Sinularia spp",20
"2014","jsm","Lagoon 1",5,"Sinularia spp",20
"2014","jsm","Lagoon 1",5,"Sinularia spp",15
"2014","jsm","Lagoon 1",5,"Sinularia spp",50
"2014","jsm","Lagoon 1",5,"Sinularia spp",10
"2014","jsm","Lagoon 1",5,"Sinularia spp",20
"2014","jsm","Lagoon 1",5,"Heliopora spp",15
"2014","jsm","Lagoon 1",6,"Acropora gemmifera",15
"2014","jsm","Lagoon 1",6,"Acropora nasuta",15
"2014","jsm","Lagoon 1",6,"Goniastrea retiformis",65
"2014","jsm","Lagoon 1",6,"Goniastrea retiformis",15
"2014","jsm","Lagoon 1",6,"Symphillia radians",15
"2014","jsm","Lagoon 1",6,"Favites complanata",20
"2014","jsm","Lagoon 1",6,"Pocillopora damicornis",15
"2014","jsm","Lagoon 1",6,"Montipora mollis",10
"2014","jsm","Lagoon 1",6,"Porites rus",20
"2014","jsm","Lagoon 1",6,"Porites rus",10
"2014","jsm","Lagoon 1",6,"Porites rus",10
"2014","jsm","Lagoon 1",6,"Dead coral",120
"2014","jsm","Lagoon 1",6,"Dead coral",10
"2014","jsm","Lagoon 1",6,"Dead coral",20
"2014","jsm","Lagoon 1",6,"Dead coral",40
"2014","jsm","Lagoon 1",6,"Rubble large",10
"2014","jsm","Lagoon 1",6,"Sinularia spp",40
"2014","jsm","Lagoon 1",6,"Sinularia spp",30
"2014","jsm","Lagoon 1",6,"Sinularia spp",10
"2014","jsm","Lagoon 1",6,"Sinularia spp",10
"2014","jsm","Lagoon 1",6,"Sinularia spp",35
"2014","jsm","Lagoon 1",6,"Sinularia spp",100
"2014","jsm","Lagoon 1",6,"Sinularia spp",120
"2014","jsm","Lagoon 1",6,"Sinularia spp",100
"2014","jsm","Lagoon 1",6,"Sinularia spp",90
"2014","jsm","Lagoon 1",6,"Sinularia spp",30
"2014","jsm","Lagoon 1",6,"Sinularia spp",10
"2015","TB","Cooks Path",1,"coral",0
"2015","TB","Cooks Path",2,"Favites complanata",22
"2015","TB","Cooks Path",2,"soft",12
"2015","TB","Cooks Path",2,"soft",5
"2015","TB","Cooks Path",2,"soft",5
"2015","TB","Cooks Path",2,"soft",10
"2015","TB","Cooks Path",2,"Platygyra ryukyuensis",6
"2015","TB","Cooks Path",2,"Porites massive",7
"2015","TB","Cooks Path",3,"Coeloseris mayeri",27
"2015","TB","Cooks Path",3,"Coeloseris mayeri",5
"2015","TB","Cooks Path",3,"Goniastrea favulus",8
"2015","TB","Cooks Path",3,"Goniastrea favulus",17
"2015","TB","Cooks Path",3,"Lobophyllia radians",16
"2015","TB","Cooks Path",3,"Lobophyllia recta",29
"2015","TB","Cooks Path",3,"soft",30
"2015","TB","Cooks Path",3,"Pocillopora damicornis",5
"2015","TB","Cooks Path",3,"Porites massive",6
"2015","TB","Cooks Path",3,"Porites massive",7
"2015","TB","Cooks Path",4,"Goniastrea favulus",15
"2015","TB","Cooks Path",4,"soft",36
"2015","TB","Cooks Path",4,"soft",21
"2015","TB","Cooks Path",4,"soft",7
"2015","TB","Cooks Path",4,"soft",52
"2015","TB","Cooks Path",4,"soft",24
"2015","TB","Cooks Path",5,"Porites massive",6
"2015","TB","Easter Point",1,"Acropora cerealis",4
"2015","TB","Easter Point",1,"Acropora cerealis",3
"2015","TB","Easter Point",1,"Acropora gemmifera",4
"2015","TB","Easter Point",1,"Favites abdita",18
"2015","TB","Easter Point",1,"Goniastrea edwardsi",10
"2015","TB","Easter Point",1,"Goniastrea stelligera",10
"2015","TB","Easter Point",1,"Goniastrea stelligera",7
"2015","TB","Easter Point",1,"Montipora foveolata",14
"2015","TB","Easter Point",1,"Pocillopora verrucosa",8
"2015","TB","Easter Point",1,"Porites massive",12
"2015","TB","Easter Point",1,"soft",132
"2015","TB","Easter Point",1,"Stylophora pistillata",11
